county_code,district_code,school_code,v,CDSCode,Longitude,Latitude
19,64733,6017503,-0.18598230257290163,19647336017503,-118.47744,34.268188
19,64733,6017529,0.20480338095434714,19647336017529,-118.64894,34.190529
19,64733,6017537,6.59941543586267e-4,19647336017537,-118.4399,34.200177
19,64733,6017685,-0.36614678739116524,19647336017685,-118.2673,34.109025
19,64733,6017693,-0.4533578029824062,19647336017693,-118.63547,34.216099
19,64733,6017701,-0.6204076800763578,19647336017701,-118.48852,34.070178
19,64733,6017719,-0.24686081488574188,19647336017719,-118.40436,33.964052
19,64733,6017727,-0.480312515096569,19647336017727,-118.4575,34.167628
19,64733,6017735,-0.03390533876906232,19647336017735,-118.42975,34.190359
19,64733,6017743,-0.08009258290637095,19647336017743,-118.4938,34.284892
19,64733,6017768,0.2107675410909985,19647336017768,-118.49202,34.148872
19,64733,6017818,-0.3176633864132864,19647336017818,-118.36277,34.089028
19,64733,6017834,0.024928894293486763,19647336017834,-118.30115,33.724999
19,64733,6017842,-0.518665382615848,19647336017842,-118.51506,34.192639
19,64733,6017883,0.035873531942384164,19647336017883,-118.58305,34.225589
19,64733,6017891,-0.46336840230530485,19647336017891,-118.64774,34.182935
19,64733,6017925,-0.03481187146406774,19647336017925,-118.2001,33.989693
19,64733,6017933,-0.04640614870379468,19647336017933,-118.32043,33.800993
19,64733,6017966,-0.44584112319298463,19647336017966,-118.51307,34.217154
19,64733,6017974,-0.3009040457573358,19647336017974,-118.29325,34.102551
19,64733,6018048,-0.41310052719826695,19647336018048,-118.4352,34.016202
19,64733,6018063,-1.0016594858565209,19647336018063,-118.54734,34.045794
19,64733,6018071,-0.03300998442723964,19647336018071,-118.36451,34.033692
19,64733,6018089,-0.5004639360115958,19647336018089,-118.49584,34.253898
19,64733,6018113,-0.4863245112249095,19647336018113,-118.34521,34.084337
19,64733,6018147,-0.5509777896468704,19647336018147,-118.29539,33.824543
19,64733,6018154,-1.0090089820656212,19647336018154,-118.2752,34.088618
19,64733,6018162,0.06915699321550092,19647336018162,-118.22785,33.979049
19,64733,6018170,-0.02260556285261156,19647336018170,-118.21904,33.977814
19,64733,6018196,-0.1031313707033484,19647336018196,-118.40947,34.180678
19,64733,6018212,0.29320474210976605,19647336018212,-118.19813,34.110018
19,64733,6018238,-0.5945923921741881,19647336018238,-118.27231,34.249129
19,64733,6018246,-0.734546743553989,19647336018246,-118.21538,34.104731
19,64733,6018253,-0.46421689296517005,19647336018253,-118.19276,34.069118
19,64733,6018279,0.020597610535481606,19647336018279,-118.54727,34.226368
19,64733,6018287,-0.2507057065921942,19647336018287,-118.53079,34.162196
19,64733,6018311,-0.1480248232765299,19647336018311,-118.52522,34.189151
19,64733,6018360,-0.46826896544134716,19647336018360,-118.28057,33.947434
19,64733,6018394,-0.29635031172240145,19647336018394,-118.46119,34.221776
19,64733,6018402,0.401894864384324,19647336018402,-118.44794,34.044358
19,64733,6018477,-0.16450226987307398,19647336018477,-118.30505,33.862036
19,64733,6018493,-0.3882720548319969,19647336018493,-118.31603,33.889203
19,64733,6018618,-0.29033183016826736,19647336018618,-118.42097,34.038538
19,64733,6018634,-0.4801260783962889,19647336018634,-118.52762,34.044808
19,64733,6018675,-0.6540792197802793,19647336018675,-118.3047,33.752957
19,64733,6018709,-1.0979234365986459,19647336018709,-118.43346,33.956268
19,64733,6018717,-0.306003375321546,19647336018717,-118.2843,34.252365
19,64733,6018725,0.03490895110858942,19647336018725,-118.29798,34.265498
19,64733,6018741,-0.8877839537856022,19647336018741,-118.4088,33.982584
19,64733,6018766,0.13234703168553433,19647336018766,-118.28983,33.713979
19,64733,6018774,-0.4443104221497846,19647336018774,-118.64214,34.209319
19,64733,6018790,-0.2574042084610607,19647336018790,-118.30238,33.804074
19,64733,6018824,-0.062002473066771494,19647336018824,-118.29947,34.091562
19,64733,6018832,-0.06420271538756961,19647336018832,-118.43454,34.215219
19,64733,6018873,-0.6249966884193463,19647336018873,-118.44003,34.028719
19,64733,6018907,-0.20797744480189576,19647336018907,-118.36736,34.147262
19,64733,6018923,-0.3887954280759672,19647336018923,-118.41753,34.15768
19,64733,6018949,-0.37114836063374135,19647336018949,-118.19361,34.133303
19,64733,6018980,-0.4519819765690083,19647336018980,-118.37428,34.08205
19,64733,6019004,-0.3717168708907629,19647336019004,-118.25223,33.960215
19,64733,6019038,-0.7682496884000388,19647336019038,-118.45738,34.262593
19,64733,6019053,0.0439499160623399,19647336019053,-118.25645,34.02924
19,64733,6019087,-0.1950945028581906,19647336019087,-118.41671,34.212841
19,64733,6019111,-0.4461718740865242,19647336019111,-118.58831,34.161207
19,64733,6019129,-0.2980093596404518,19647336019129,-118.31151,33.737964
19,64733,6019178,0.014223979875151935,19647336019178,-118.20819,34.04992
19,64733,6019186,-0.44830664490721733,19647336019186,-118.45527,34.149449
19,64733,6019194,-0.17885880266988435,19647336019194,-118.55714,34.197396
19,64733,6019202,-0.6551657767772251,19647336019202,-118.43239,33.991138
19,64733,6019244,0.6106397692833119,19647336019244,-118.28433,33.978296
19,64733,6019251,-0.2560194025540823,19647336019251,-118.28259,33.9849
19,64733,6019277,-0.7496251423288491,19647336019277,-118.23231,34.075902
19,64733,6019301,-0.5993067478108154,19647336019301,-118.32207,33.722101
19,64733,6019319,-0.09911068007724012,19647336019319,-118.50556,34.212765
19,64733,6019343,-0.33549180725506045,19647336019343,-118.36952,34.249369
19,64733,6019368,0.026387790903507125,19647336019368,-118.39988,34.214731
19,64733,6019376,-0.3199586417885533,19647336019376,-118.31466,34.263288
19,64733,6019384,-0.32232365566879045,19647336019384,-118.58251,34.213546
19,64733,6019392,-0.6054488071365683,19647336019392,-118.57533,34.24772
19,64733,6019426,-0.20549926116630324,19647336019426,-118.29892,33.761789
19,64733,6019434,-0.22934012216792388,19647336019434,-118.54607,34.175091
19,64733,6019467,-0.8048340546045705,19647336019467,-118.33485,34.071002
19,64733,6019475,0.0020817775761781884,19647336019475,-118.28292,34.025192
19,64733,6019517,-0.3375259770698401,19647336019517,-118.36146,34.158628
19,64733,6019525,-0.2779492796628017,19647336019525,-118.60371,34.091819
19,64733,6019533,-0.4134777759473754,19647336019533,-118.54576,34.248427
19,64733,6019566,0.031630741835859615,19647336019566,-118.49342,34.268397
19,64733,6019624,0.05189722156624246,19647336019624,-118.26718,34.063929
19,64733,6019640,-0.31907510892241475,19647336019640,-118.4606,34.204889
19,64733,6019657,-0.5866911958467397,19647336019657,-118.34434,34.124679
19,64733,6019673,-0.2884845338999813,19647336019673,-118.50534,34.3057
19,64733,6019699,0.012971796777194558,19647336019699,-118.44645,34.188064
19,64733,6019707,-0.10497982918393015,19647336019707,-118.54741,34.18255
19,64733,6019723,-0.26791150946185305,19647336019723,-118.42021,34.240667
19,64733,6019764,-0.1660297121179188,19647336019764,-118.3922,34.18515
19,64733,6019798,-0.34805966954239037,19647336019798,-118.47724,34.252692
19,64733,6019822,-0.6786932994381363,19647336019822,-118.45271,34.005671
19,64733,6019830,-0.44657834414158637,19647336019830,-118.43391,34.070171
19,64733,6019848,-0.3613910420474948,19647336019848,-118.2297,33.941731
19,64733,6019855,-0.4571729051933102,19647336019855,-118.63795,34.192177
19,64733,6019871,-0.08917546906010568,19647336019871,-118.38757,34.089046
19,64733,6019939,-0.12055842906355288,19647336019939,-118.43078,34.047586
19,64733,6019947,-0.008560622960704393,19647336019947,-118.30843,33.716229
19,64733,6019954,-0.5811535639441497,19647336019954,-118.54423,34.165336
19,64733,6019988,-0.1146473038034552,19647336019988,-118.31432,34.058698
19,64733,6020002,0.2765379290425473,19647336020002,-118.57097,34.218937
19,64733,6020036,-0.2276280910706367,19647336020036,-118.63276,34.175591
19,64733,6020044,0.0011489936082000815,19647336020044,-118.60992,34.158723
19,64733,6057871,-0.3682863057364558,19647336057871,-118.33633,34.088066
19,64733,6057897,-0.8525578838281658,19647336057897,-118.18357,34.119309
19,64733,6057905,-0.11962009641038768,19647336057905,-118.40553,34.222523
19,64733,6057913,-0.4634050465220774,19647336057913,-118.25925,33.82958
19,64733,6057947,0.15758048442578484,19647336057947,-118.61151,34.212762
19,64733,6057954,-0.9239917291633328,19647336057954,-118.29464,33.730602
19,64733,6057988,-0.7892635364214399,19647336057988,-118.43598,34.053268
19,64733,6057996,-0.1484419407892057,19647336057996,-118.31209,33.79321
19,64733,6058002,0.020836693280159517,19647336058002,-118.45752,34.206434
19,64733,6058051,0.5126444992938533,19647336058051,-118.21153,34.036431
19,64733,6058069,-0.21637612582441412,19647336058069,-118.50439,34.240333
19,64733,6058077,-0.6348186003518262,19647336058077,-118.24081,34.11755
19,64733,6058085,-0.8192818948945911,19647336058085,-118.28067,34.095839
19,64733,6058093,-0.6848310486894416,19647336058093,-118.59285,34.253664
19,64733,6058101,-0.3523155348014234,19647336058101,-118.40607,34.272428
19,64733,6058127,-0.30019580397137324,19647336058127,-118.42225,33.987312
19,64733,6058135,-0.8813908173387216,19647336058135,-118.4482,33.999751
19,64733,6058150,-0.5035820279137408,19647336058150,-118.42693,34.162385
19,64733,6058168,-0.4221837130265621,19647336058168,-118.30279,34.268383
19,64733,6058176,0.2942981834517216,19647336058176,-118.29154,33.986655
19,64733,6058184,0.00923694940155044,19647336058184,-118.50435,34.19026
19,64733,6058200,-0.1880289028345454,19647336058200,-118.52485,34.224558
19,64733,6058218,0.1388010345580822,19647336058218,-118.42322,34.250282
19,64733,6058226,-0.9208397761163605,19647336058226,-118.41658,34.023823
19,64733,6058242,-0.7564753288739992,19647336058242,-118.47981,34.263504
19,64733,6058267,-0.8054998843038501,19647336058267,-118.49585,34.054782
19,64733,6058275,-0.19477465276762593,19647336058275,-118.51104,34.293743
19,64733,6058283,0.09952954473801441,19647336058283,-118.43809,34.282849
19,64733,6058291,-0.12686413004064004,19647336058291,-118.46599,34.242728
19,64733,6058309,-0.026038058692418226,19647336058309,-118.19795,33.953333
19,64733,6058325,-0.43911524429847537,19647336058325,-118.57093,34.203871
19,64733,6058333,-0.6420132332466724,19647336058333,-118.45095,34.169131
19,64733,6058341,-0.1612554578994472,19647336058341,-118.29161,34.073849
19,64733,6058358,-0.20077373430219367,19647336058358,-118.43558,34.029816
19,64733,6058366,-0.2332466818902616,19647336058366,-118.28589,33.826794
19,64733,6058374,-0.08500536047968803,19647336058374,-118.2742,33.79696
19,64733,6058382,-0.9121968937467206,19647336058382,-118.40461,33.969238
19,64733,6061402,0.5465379306795424,19647336061402,-118.29376,34.049884
19,64733,6061410,-0.5524946296754272,19647336061410,-118.33708,34.063517
19,64733,6061436,-0.5036239298610067,19647336061436,-118.31657,33.764873
19,64733,6061444,0.38915264063361577,19647336061444,-118.25198,33.981577
19,64733,6061469,0.14123106794374202,19647336061469,-118.21735,33.981215
19,64733,6061477,-0.43496916999881546,19647336061477,-118.6453,34.177799
19,64733,6061485,-0.22147395938700534,19647336061485,-118.51191,34.261168
19,64733,6061501,-0.21451446990814715,19647336061501,-118.31789,34.094665
19,64733,6061519,-0.2610129592420502,19647336061519,-118.416,34.197534
19,64733,6061543,-0.3858445237474072,19647336061543,-118.5535,34.250954
19,64733,6061550,-0.032532424825116237,19647336061550,-118.45105,34.312133
19,64733,6061568,-0.20848935510342512,19647336061568,-118.58546,34.171912
19,64733,6061576,-0.09117448193033592,19647336061576,-118.30023,33.882014
19,64733,6061584,-0.7053410450535053,19647336061584,-118.54155,34.167295
19,64733,6061600,-0.16499217033742816,19647336061600,-118.37784,34.203585
19,64733,6062699,-0.8962007418654925,19647336062699,-118.38556,34.15263
19,64733,6068431,-0.20225106149832156,19647336068431,-118.17809,34.079428
19,64733,6069157,-0.7277382394703118,19647336069157,-118.36884,34.148005
19,64733,6071435,-0.2836354076828317,19647336071435,-118.54749,34.293419
19,64733,6094726,-0.5158738621896781,19647336094726,-118.46224,34.08183
19,64733,6097927,-0.15278702349004558,19647336097927,-118.3778,33.968507
19,64733,6100069,-0.3402127782617689,19647336100069,-118.5031,34.249085
19,64733,6110274,-0.03310893681877565,19647336110274,-118.18825,33.981472
19,64733,6112411,-0.08671668392171157,19647336112411,-118.21254,33.983636
19,64733,6119044,-0.15855193670371767,19647336119044,-118.58841,34.206694
19,64733,6119531,-0.4829779377467441,19647336119531,-118.56288,34.165765
19,64733,6120679,0.21210063593228412,19647336120679,-118.46393,34.192154
19,64758,6020093,-0.23107538038274533,19647586020093,-118.07494,33.96382
19,64766,6020127,-0.49668592472638684,19647666020127,-117.96604,33.933923
19,64766,6020150,-0.10800335420276357,19647666020150,-117.9808,33.938622
19,64766,6020176,-0.16755256552687472,19647666020176,-117.97151,33.944015
19,64766,6020192,-0.4882807535751753,19647666020192,-117.98842,33.922145
19,64766,6020200,-0.40189836892458697,19647666020200,-117.97388,33.920964
19,64766,6020218,-0.4101328438308533,19647666020218,-117.97979,33.921095
19,64790,1935923,-0.5359026502289883,19647901935923,-118.01708000000001,34.145754
19,64790,6020424,-0.7509895306005633,19647906020424,-117.98549,34.146814
19,64790,6020432,-0.7305777680097184,19647906020432,-117.99875,34.149997
19,64790,6020457,-0.570018131725414,19647906020457,-118.0098,34.154247
19,64790,6020465,-0.8306313207637517,19647906020465,-117.99477,34.14599
19,64790,6020473,-0.6370357415503599,19647906020473,-118.00631,34.116718
19,64790,6020481,-0.42949695850568664,19647906020481,-118.00255,34.132118
19,64790,6020499,-0.479043777150831,19647906020499,-117.99351,34.150109
19,64808,1930155,-0.7976468605108975,19648081930155,-118.12476,34.030099
19,64808,6020572,-0.24463343367314044,19648086020572,-118.1246,34.039979
19,64808,6085674,-0.605593570798587,19648086085674,-118.09472,34.023668
19,64832,0100636,-0.22628717549218175,19648320100636,-118.57832,34.381585
19,64832,0100644,-0.5028205174556709,19648320100644,-118.51185,34.376735
19,64832,0108027,-0.31421119398431746,19648320108027,-118.59273,34.404477
19,64832,6020796,-0.3985344546062851,19648326020796,-118.53171,34.381873
19,64832,6020804,-0.9475050975285587,19648326020804,-118.54569,34.374474
19,64832,6020812,-0.6942157724940693,19648326020812,-118.55834,34.376253
19,64832,6066773,-0.7309543923854209,19648326066773,-118.54724,34.381626
19,64832,6095442,-0.303416285223465,19648326095442,-118.55436,34.391873
19,64832,6107171,-0.17473304521269759,19648326107171,-118.5441,34.406984
19,64832,6113047,-0.33894405095986774,19648326113047,-118.59658,34.390933
19,64840,1934728,-0.22103038542375403,19648401934728,-118.0042,33.908381
19,64840,1936467,-0.4858195997706505,19648401936467,-118.09121,33.908484
19,64840,1936475,-0.34709120557546386,19648401936475,-118.01943,33.919422
19,64840,6020846,-0.3211170694394768,19648406020846,-118.02477,33.904315
19,64840,6020887,0.07597563234405982,19648406020887,-118.09839,33.90676
19,64840,6020903,-0.05387975433152194,19648406020903,-117.99594,33.897511
19,64840,6020911,-0.29208684412816655,19648406020911,-118.09557,33.896689
19,64840,6020929,-0.4623837605849631,19648406020929,-118.01169,33.893932
19,64840,6020945,-0.22361303520011822,19648406020945,-118.02158,33.910782
19,64840,6021000,-0.1830217063029161,19648406021000,-117.98966,33.915938
19,64840,6021034,-0.31798711199635393,19648406021034,-118.00124,33.901914
19,64840,6021042,0.042282373827705846,19648406021042,-118.08676,33.896497
19,64840,6021075,-0.3360037675052794,19648406021075,-118.0729,33.901134
19,64840,6021125,-0.38202654573718425,19648406021125,-117.99637,33.91368
19,64840,6116347,-0.13709502029941517,19648406116347,-117.99019,33.899039
19,64857,0102269,0.07398806497568731,19648570102269,-118.04003,34.55355
19,64857,0105981,-0.14996994996408378,19648570105981,-118.08208,34.54562
19,64857,0112714,-0.12736599162380238,19648570112714,-118.04359,34.55859
19,64857,0124156,-0.5511187256333243,19648570124156,-118.15386,34.593379
19,64857,0125377,-0.34120084689284497,19648570125377,-118.07143,34.580207
19,64857,0126268,-0.48518629436907884,19648570126268,-118.16973,34.594833
19,64857,0129973,-0.23697780131895574,19648570129973,-118.09878,34.645973
19,64857,0135301,-0.07811608862281737,19648570135301,-118.094,34.574981
19,64857,6021141,-0.2519504247698886,19648576021141,-118.15406,34.585523
19,64857,6021158,0.11806034810889995,19648576021158,-118.06932,34.584274
19,64857,6105613,-0.4758355424318444,19648576105613,-118.07065,34.565598
19,64857,6105621,-0.5208183040086933,19648576105621,-118.08093,34.567975
19,64857,6106793,-0.0887081547497333,19648576106793,-118.07566,34.553121
19,64857,6107635,-0.5548318053303892,19648576107635,-118.12531,34.572463
19,64857,6108609,-0.50606716183359,19648576108609,-118.03667,34.553402
19,64857,6108625,-0.26276074189686216,19648576108625,-118.05163,34.566006
19,64857,6108633,-0.12558101544942776,19648576108633,-118.15647,34.597151
19,64857,6111538,-0.41819498617064554,19648576111538,-118.06489,34.54414
19,64857,6111546,-0.48391003690720574,19648576111546,-118.13053,34.57342
19,64857,6113906,-0.08481450375257131,19648576113906,-118.0497,34.552891
19,64857,6115273,0.09619784872833878,19648576115273,-118.02546,34.569378
19,64857,6115281,-0.08256007747401345,19648576115281,-118.02284,34.559445
19,64857,6118749,-0.13992029796686106,19648576118749,-118.02053,34.568707
19,64857,6119143,-0.5987845810293904,19648576119143,-118.0104,34.56423
19,64857,6119580,-0.3961718118142538,19648576119580,-118.0609,34.573129
19,64865,1995588,-0.2551874639612382,19648651995588,-118.37375,33.780654
19,64865,1996552,-0.20196663429026884,19648651996552,-118.41946,33.781629
19,64865,6021240,-0.29578120459012447,19648656021240,-118.41827,33.768709
19,64865,6021257,-0.16928962580334142,19648656021257,-118.41183,33.776304
19,64865,6021273,-0.25432214823143107,19648656021273,-118.33406,33.74087
19,64865,6021299,-0.1497936159077443,19648656021299,-118.39396,33.791327
19,64865,6021307,0.09324636804755607,19648656021307,-118.38438,33.786828
19,64865,6021315,-0.25641324945636984,19648656021315,-118.40916,33.756215
19,64865,6021323,-0.233085906418685,19648656021323,-118.35748,33.786666
19,64865,6021331,-0.4984177735220379,19648656021331,-118.32669,33.751405
19,64865,6021349,-0.0845923482390788,19648656021349,-118.37546,33.787996
19,64865,6021356,-0.6669324874388037,19648656021356,-118.36694,33.773306
19,64865,6021372,-0.7313575643687777,19648656021372,-118.40213,33.771675
19,64865,6116172,-0.296824472879597,19648656116172,-118.37947,33.802593
19,64865,6117584,-0.29379887581074887,19648656117584,-118.37791,33.767424
19,64873,0119438,-0.24801411856585734,19648730119438,-118.16,33.900869
19,64873,1936749,0.1662522094704311,19648731936749,-118.15159,33.901996
19,64881,0113464,-0.5128782199412755,19648810113464,-118.15838,34.198517
19,64881,0113472,-0.3881294417954075,19648810113472,-118.11188,34.191653
19,64881,0117440,0.057870032487447244,19648810117440,-118.09134,34.161649
19,64881,0127746,-0.3942988172051988,19648810127746,-118.04491,34.1647
19,64881,1931062,-1.2501759133816253,19648811931062,-118.14582,34.125528
19,64881,1931674,-0.812018663713725,19648811931674,-118.11303,34.16257
19,64881,1932409,-0.8469069506363263,19648811932409,-118.09838,34.159252
19,64881,1936822,-0.39898048648039863,19648811936822,-118.09134,34.161649
19,64881,6021554,-0.4183264985125257,19648816021554,-118.07196,34.171154
19,64881,6021570,-0.27741611310012526,19648816021570,-118.07581,34.161496
19,64881,6021612,-0.5474828952375529,19648816021612,-118.10696,34.140803
19,64881,6021620,-1.2961671649798379,19648816021620,-118.16374,34.183195
19,64881,6021679,-0.3623463159006805,19648816021679,-118.12888,34.169065
19,64881,6021729,-0.39027325591043605,19648816021729,-118.17262,34.137292
19,64881,6021737,-0.5019100935008647,19648816021737,-118.05605,34.164381
19,64881,6021752,-0.30546556365625926,19648816021752,-118.14622,34.171216
19,64881,6021760,-0.5038362624871061,19648816021760,-118.10561,34.16919
19,64881,6021778,-0.6432113303385781,19648816021778,-118.08161,34.142174
19,64881,6058465,-0.4072905548596284,19648816058465,-118.13154,34.183475
19,64881,6058499,-0.6412318764708931,19648816058499,-118.08089,34.14117
19,64881,6120265,-0.6400244939508188,19648816120265,-118.13523,34.141226
19,64907,1995901,-0.3806659333054143,19649071995901,-117.77361,34.022278
19,64907,6021836,-0.17875872764093448,19649076021836,-117.8008,34.02485
19,64907,6021901,0.5499084285743314,19649076021901,-117.75239,34.044198
19,64907,6021943,-0.21858547053982247,19649076021943,-117.76159,34.064179
19,64907,6021984,0.16632384209747705,19649076021984,-117.75332,34.08679
19,64907,6066781,-0.48075929094531855,19649076066781,-117.81072,34.028759
19,64907,6068787,0.11238955782691315,19649076068787,-117.81844,34.021427
19,64907,6101133,-0.154832196144853,19649076101133,-117.77223,34.037425
19,64907,6108922,-0.7656365403347856,19649076108922,-117.78588,34.03576
19,64907,6120653,-0.47809159969646864,19649076120653,-117.79126,34.00895
19,64964,1937754,-0.2362787692112893,19649641937754,-118.09795,34.125111
19,64964,6022495,0.48930053146436014,19649646022495,-118.09083,34.126832
19,64964,6022503,-0.35817010730916915,19649646022503,-118.11574,34.118118
19,64964,6022529,-0.38353807912262816,19649646022529,-118.11662,34.117805
19,64980,1938000,-0.7464887095849118,19649801938000,-118.48513,34.011253
19,64980,1995737,-0.5551137231697193,19649801995737,-118.82817,34.024246
19,64980,6022537,-1.0361811194551163,19649806022537,-118.82876,34.024525
19,64980,6022545,-0.674116077978784,19649806022545,-118.46591,34.024168
19,64980,6022552,-0.614622134937495,19649806022552,-118.4854,34.040057
19,64980,6022560,-0.8512475644132464,19649806022560,-118.46269,34.019278
19,64980,6022578,-0.2547094097483312,19649806022578,-118.48043,34.005709
19,64980,6022594,-0.6344978878186845,19649806022594,-118.47648,34.031663
19,64980,6022610,-0.46892226340404985,19649806022610,-118.50088,34.027653
19,64980,6022636,-0.12843507631859888,19649806022636,-118.70013,34.03874
19,64980,6022644,-0.8172480202964485,19649806022644,-118.47166,34.011924
19,64980,6058531,-0.7794217441121687,19649806058531,-118.47008,34.012983
19,64980,6061659,-0.859412560280103,19649806061659,-118.48954,34.028977
19,64980,6093538,-0.5730637075305073,19649806093538,-118.48124,34.005227
19,64998,0108597,-0.35262026883710884,19649980108597,-118.55801,34.468328
19,64998,0119230,-0.2273706573230078,19649980119230,-118.56981,34.46423
19,64998,6022651,-0.4291834414366337,19649986022651,-118.47617,34.42701
19,64998,6022669,-0.13507667630508952,19649986022669,-118.53182,34.429204
19,64998,6022685,-0.11185238568406501,19649986022685,-118.4929,34.425383
19,64998,6022693,-0.3808562737267172,19649986022693,-118.5065,34.447172
19,64998,6022701,-0.28682150364160064,19649986022701,-118.53464,34.443889
19,64998,6022727,-0.22255812253959198,19649986022727,-118.4822,34.434642
19,64998,6068860,-0.21818258899794102,19649986068860,-118.52389,34.439991
19,64998,6106876,-0.3545843237530895,19649986106876,-118.552,34.435388
19,64998,6107924,-0.12964983556994722,19649986107924,-118.52836,34.452177
19,64998,6112528,-0.4710356265944649,19649986112528,-118.52299,34.472036
19,64998,6115513,-0.27557455068342707,19649986115513,-118.48464,34.44774
19,64998,6116495,-0.21262180210680268,19649986116495,-118.54536,34.4555
19,64998,6120257,-0.277370799239443,19649986120257,-118.55034,34.42679
19,65029,1938455,-0.7248123814131691,19650291938455,-118.1532,34.109915
19,65029,6022768,-0.3838503471032064,19650296022768,-118.16717,34.114015
19,65029,6022776,-0.33971810513130185,19650296022776,-118.14665,34.109973
19,65029,6022784,-0.39778995183748994,19650296022784,-118.16456,34.104466
19,65029,6058556,-0.4220912945183075,19650296058556,-118.14943,34.108259
19,65037,6022818,-0.15766604653054575,19650376022818,-118.03886,33.937745
19,65037,6022859,-0.14380959922911246,19650376022859,-118.0506,33.943227
19,65045,0116616,-0.1587972268534094,19650450116616,-118.45518,34.391841
19,65045,6022677,-0.1704805732961469,19650456022677,-118.46843,34.419215
19,65045,6022883,-0.6852481679256165,19650456022883,-118.46201,34.426883
19,65045,6022891,-0.20762239482362374,19650456022891,-118.42268,34.450742
19,65045,6022917,-0.7863606637956286,19650456022917,-118.42654,34.41934
19,65045,6066807,-0.44627896436212744,19650456066807,-118.46214,34.42913
19,65045,6071682,-0.4749697889825536,19650456071682,-118.47468,34.397987
19,65045,6107205,-0.3687416256054686,19650456107205,-118.40423,34.435427
19,65045,6120513,-0.5785459377995714,19650456120513,-118.44793,34.40371
19,65052,1938679,-0.31478084764379144,19650521938679,-118.06422,34.117455
19,65052,6022925,-0.24686145652833225,19650526022925,-118.06227,34.099528
19,65052,6022933,-0.4561445639174739,19650526022933,-118.07817,34.116
19,65052,6022958,-0.5112887030136755,19650526022958,-118.0651,34.111952
19,65052,6022966,-0.25784346645254413,19650526022966,-118.06973,34.118687
19,65060,1936277,-0.26880610574757346,19650601936277,-118.3357,33.865535
19,65060,1938083,0.15635247901922866,19650601938083,-118.32388,33.822861
19,65060,1938356,-0.1629976244088714,19650601938356,-118.36524,33.810786
19,65060,1938752,-0.42255303345350514,19650601938752,-118.32114,33.831308
19,65060,1939602,-0.588316987293114,19650601939602,-118.3667,33.846515
19,65060,6022974,-0.7218399643377836,19650606022974,-118.32117,33.808805
19,65060,6022982,-0.33991470027861115,19650606022982,-118.3657,33.834486
19,65060,6022990,-0.5247829458853486,19650606022990,-118.31775,33.869201
19,65060,6023006,-0.400377687718651,19650606023006,-118.35649,33.822341
19,65060,6023014,-0.40427313739112114,19650606023014,-118.36456,33.81558
19,65060,6023022,-0.6622393161742357,19650606023022,-118.33219,33.878019
19,65060,6023030,-0.23669958194582005,19650606023030,-118.32207,33.873247
19,65060,6023063,-0.22214944461412964,19650606023063,-118.33993,33.86552
19,65060,6023071,-0.3544076517635869,19650606023071,-118.33218,33.835195
19,65060,6023089,-0.36327187298796143,19650606023089,-118.36328,33.851238
19,65060,6023105,-0.3062054611433537,19650606023105,-118.33487,33.820017
19,65060,6023121,-0.3414552831351798,19650606023121,-118.35724,33.83206
19,65060,6023147,-0.3699410185826985,19650606023147,-118.32077,33.880079
19,65060,6023162,-0.29343732355719954,19650606023162,-118.34481,33.83502
19,65060,6023170,-0.3548690624178796,19650606023170,-118.34583,33.86269
19,65060,6023196,-0.4430322368736738,19650606023196,-118.36703,33.810319
19,65060,6023220,-0.5005206194623425,19650606023220,-118.37427,33.80783
19,65060,6023238,-0.521380939565695,19650606023238,-118.36332,33.820452
19,65060,6023261,-0.07817095392492283,19650606023261,-118.31998,33.82358
19,65060,6023279,-0.20573810391203995,19650606023279,-118.37604,33.853977
19,65060,6023287,-0.15591469393706703,19650606023287,-118.36501,33.844923
19,65060,6023295,-0.051301472466404936,19650606023295,-118.34772,33.800161
19,65060,6023303,-0.21947511845681927,19650606023303,-118.32133,33.812697
19,65060,6023329,-0.33325231021685475,19650606023329,-118.33503,33.866944
19,65060,6068878,-0.4383853780417687,19650606068878,-118.31713,33.815597
19,65094,0112706,-0.0863987041454629,19650940112706,-118.79798,34.275868
19,65094,0116566,-0.1497960629665822,19650940116566,-117.93327,34.057646
19,65094,0122432,-0.1430028445351556,19650940122432,-117.9523,34.061058
19,65094,1939537,-0.13805791644264115,19650941939537,-117.91378,34.061151
19,65094,6023410,-0.1344257497359476,19650946023410,-117.94723,34.055415000000004
19,65094,6023428,0.10518909291186077,19650946023428,-117.91978,34.061199
19,65094,6023477,-0.1623807897464489,19650946023477,-117.90082,34.053827
19,65094,6023485,-0.3955522710119923,19650946023485,-117.91346,34.053925
19,65094,6023493,-0.08378811036028136,19650946023493,-117.92543,34.055696
19,65094,6023501,0.14610373158107895,19650946023501,-117.93887,34.081513
19,65094,6023527,-0.44494974266748066,19650946023527,-117.96033,34.061816
19,65094,6107296,-0.17272727044250807,19650946107296,-117.95211,34.061121
19,65102,0101543,-0.32106696420059583,19651020101543,-118.19469,34.618321
19,65102,0110098,-0.3320922252957593,19651020110098,-118.18012,34.564651
19,65102,0125690,-0.24456564491025995,19651020125690,-118.20993,34.623705
19,65102,6023568,-0.20301393024569736,19651026023568,-118.28984,34.718433
19,65102,6023576,0.010492728607941273,19651026023576,-118.29071,34.61503
